cntry,essround,variable,ess_id,party,partyfacts_id,partyfacts_name,original_partyfacts_data
NO,7,prtvtbno,1,The Party Red (RØDT),3698,DT,1
NO,7,prtvtbno,2,Socialist Left Party (SV),719,SV,1
NO,7,prtvtbno,3,Labour Party (A),448,DNA,1
NO,7,prtvtbno,4,Liberal party (V),1173,V,1
NO,7,prtvtbno,5,Christian Democratic Party (KRF),705,KrF,1
NO,7,prtvtbno,6,Centre Party (SP),1072,Sp/Bp,1
NO,7,prtvtbno,7,Conservative Party (H),503,H,1
NO,7,prtvtbno,8,Progress Party (FRP),101,FrP,1
NO,7,prtvtbno,9,Coastal Party (KYST),677,Kp,1
NO,7,prtvtbno,10,Green Party (MDG),1963,MDG,1
NO,7,prtvtbno,11,Other,NA,NA,1
NO,7,prtvtbno,12,Not applicable,NA,NA,1
NO,7,prtvtbno,13,Refusal,NA,NA,1
NO,7,prtvtbno,14,Don't know,NA,NA,1
NO,8,prtvtbno,1,The Party Red (RØDT),3698,DT,0
NO,8,prtvtbno,2,Socialist Left Party (SV),719,SV,0
NO,8,prtvtbno,3,Labour Party (A),448,DNA,0
NO,8,prtvtbno,4,Liberal party (V),1173,V,0
NO,8,prtvtbno,5,Christian Democratic Party (KRF),705,KrF,0
NO,8,prtvtbno,6,Centre Party (SP),1072,Sp/Bp,0
NO,8,prtvtbno,7,Conservative Party (H),503,H,0
NO,8,prtvtbno,8,Progress Party (FRP),101,FrP,0
NO,8,prtvtbno,9,Coastal Party (KYST),677,Kp,0
NO,8,prtvtbno,10,Green Party (MDG),1963,MDG,0
NO,8,prtvtbno,11,Other,NA,NA,0
NO,8,prtvtbno,12,Not applicable,NA,NA,0
NO,8,prtvtbno,13,Refusal,NA,NA,0
NO,8,prtvtbno,14,Don't know,NA,NA,0
NO,9,prtvtbno,1,The Party Red (RØDT),3698,DT,0
NO,9,prtvtbno,2,Socialist Left Party (SV),719,SV,0
NO,9,prtvtbno,3,Labour Party (A),448,DNA,0
NO,9,prtvtbno,4,Liberal party (V),1173,V,0
NO,9,prtvtbno,5,Christian Democratic Party (KRF),705,KrF,0
NO,9,prtvtbno,6,Centre Party (SP),1072,Sp/Bp,0
NO,9,prtvtbno,7,Conservative Party (H),503,H,0
NO,9,prtvtbno,8,Progress Party (FRP),101,FrP,0
NO,9,prtvtbno,9,Coastal Party (KYST),677,Kp,0
NO,9,prtvtbno,10,Green Party (MDG),1963,MDG,0
PL,1,prtvtpl,1,Sojusz Lewicy Demokratycznej/Unia Pracy,57,SLD,1
PL,1,prtvtpl,2,Akcja Wyborcza Solidarnosc Prawicy,863,AWS,1
PL,1,prtvtpl,3,Unia Wolnosci,1566,UW-PD,1
PL,1,prtvtpl,4,Samoobrona Rzeczypospolitej Polskiej,727,SRP,1
PL,1,prtvtpl,5,Prawo i Sprawiedliwosc,1565,PiS,1
PL,1,prtvtpl,6,Polskie Stronnictwo Ludowe,602,PSL,1
PL,1,prtvtpl,7,Platforma Obywatelska,1117,PO,1
PL,1,prtvtpl,8,Alternatywa Ruch Spoleczny,2890,1-perc,1
PL,1,prtvtpl,10,Liga Polskich Rodzin,1768,LPR,1
PL,1,prtvtpl,11,Mniejszosc Niemiecka,1439,MN,1
PL,1,prtvtpl,13,Polska Partia Socjalistyczna,4354,PPS,1
PL,1,prtvtpl,15,Not applicable,NA,NA,1
PL,1,prtvtpl,16,Refusal,NA,NA,1
PL,1,prtvtpl,17,Don't know,NA,NA,1
PL,2,prtvtpl,1,Sojusz Lewicy Demokratycznej/Unia Pracy,57,SLD,1
PL,2,prtvtpl,2,Akcja Wyborcza Solidarnosc Prawicy,863,AWS,1
PL,2,prtvtpl,3,Unia Wolnosci,1566,UW-PD,1
PL,2,prtvtpl,4,Samoobrona Rzeczypospolitej Polskiej,727,SRP,1
PL,2,prtvtpl,5,Prawo i Sprawiedliwosc,1565,PiS,1
PL,2,prtvtpl,6,Polskie Stronnictwo Ludowe,602,PSL,1
PL,2,prtvtpl,7,Platforma Obywatelska,1117,PO,1
PL,2,prtvtpl,9,Polska Wspolnota Narodowa,2890,1-perc,1
PL,2,prtvtpl,10,Liga Polskich Rodzin,1768,LPR,1
PL,2,prtvtpl,15,Not applicable,NA,NA,1
PL,2,prtvtpl,16,Refusal,NA,NA,1
PL,2,prtvtpl,17,Don't know,NA,NA,1
PL,3,prtvtapl,2,Dom Ojczysty,2890,1-perc,1
PL,3,prtvtapl,3,Liga Polskich Rodzin,1768,LPR,1
PL,3,prtvtapl,5,Ogolnopolska Koalicja Obywatelska,1117,PO,1
PL,3,prtvtapl,6,Partia Demokratyczna demokraci.pl,1566,UW-PD,1
PL,3,prtvtapl,8,Platforma Janusza Korwin-Mikke,913,PJKM,1
PL,3,prtvtapl,9,Platforma Obywatelska,1117,PO,1
PL,3,prtvtapl,13,Polskie Stronnictwo Ludowe,602,PSL,1
PL,3,prtvtapl,14,Prawo i Sprawiedliwosc,1565,PiS,1
PL,3,prtvtapl,16,Samoobrona Rzeczypospolitej Polskiej,727,SRP,1
PL,3,prtvtapl,17,Socjaldemokracja Polska,1328,SDPL,1
PL,3,prtvtapl,18,Sojusz Lewicy Demokratycznej,57,SLD,1
PL,3,prtvtapl,19,Other party,1852,etc,1
PL,3,prtvtapl,20,Not applicable,NA,NA,1
PL,3,prtvtapl,21,Refusal,NA,NA,1
PL,3,prtvtapl,22,Don't know,NA,NA,1
PL,3,prtvtapl,23,No answer,NA,NA,1
PL,4,prtvtbpl,1,Left and Democrats,1588,LiD,1
PL,4,prtvtbpl,2,League of Polish Families,1768,LPR,1
PL,4,prtvtbpl,3,Civic Platform,1117,PO,1
PL,4,prtvtbpl,4,Polish Labour Party,3699,PPP,1
PL,4,prtvtbpl,5,Polish Peasants Party,602,PSL,1
PL,4,prtvtbpl,6,Law and Justice,1565,PiS,1
PL,4,prtvtbpl,7,Self-defence,727,SRP,1
PL,4,prtvtbpl,8,Other party,1852,etc,1
PL,4,prtvtbpl,9,Not applicable,NA,NA,1
PL,4,prtvtbpl,10,Refusal,NA,NA,1
PL,4,prtvtbpl,11,Don't know,NA,NA,1
PL,4,prtvtbpl,12,No answer,NA,NA,1
PL,5,prtvtbpl,1,Left and Democrats,1588,LiD,1
PL,5,prtvtbpl,2,League of Polish Families,1768,LPR,1
PL,5,prtvtbpl,3,Civic Platform,1117,PO,1
PL,5,prtvtbpl,4,Polish Labour Party,3699,PPP,1
PL,5,prtvtbpl,5,Polish Peasants Party,602,PSL,1
PL,5,prtvtbpl,6,Law and Justice,1565,PiS,1
PL,5,prtvtbpl,7,Self-defence,727,SRP,1
PL,5,prtvtbpl,8,Other party,1852,etc,1
PL,5,prtvtbpl,9,Not applicable,NA,NA,1
PL,5,prtvtbpl,10,Refusal,NA,NA,1
PL,5,prtvtbpl,11,Don't know,NA,NA,1
PL,6,prtvtcpl,1,Congress of the New Right,913,PJKM,1
PL,6,prtvtcpl,2,Civic Platform,1117,PO,1
PL,6,prtvtcpl,3,Poland Comes First,41,PjN,1
PL,6,prtvtcpl,4,Polish Labour Party-August '80,3699,PPP,1
PL,6,prtvtcpl,5,Polish Peasants Party,602,PSL,1
PL,6,prtvtcpl,6,Law and Justice,1565,PiS,1
PL,6,prtvtcpl,7,Palikot Movement,731,RP,1
PL,6,prtvtcpl,8,Democratic Left Alliance,57,SLD,1
PL,6,prtvtcpl,9,Other,NA,NA,1
PL,6,prtvtcpl,10,Not applicable,NA,NA,1
PL,6,prtvtcpl,11,Refusal,NA,NA,1
PL,6,prtvtcpl,12,Don't know,NA,NA,1
PL,6,prtvtcpl,13,No answer,NA,NA,1
PL,7,prtvtcpl,1,Congress of the New Right,913,PJKM,1
PL,7,prtvtcpl,2,Civic Platform,1117,PO,1
PL,7,prtvtcpl,3,Poland Comes First,41,PjN,1
PL,7,prtvtcpl,4,Polish Labour Party-August '80,3699,PPP,1
PL,7,prtvtcpl,5,Polish Peasants Party,602,PSL,1
PL,7,prtvtcpl,6,Law and Justice,1565,PiS,1
PL,7,prtvtcpl,7,Palikot Movement,731,RP,1
PL,7,prtvtcpl,8,Democratic Left Alliance,57,SLD,1
PL,7,prtvtcpl,9,Other,NA,NA,1
PL,7,prtvtcpl,10,Not applicable,NA,NA,1
PL,7,prtvtcpl,11,Refusal,NA,NA,1
PL,7,prtvtcpl,12,Don't know,NA,NA,1
PL,8,prtvtdpl,1,KORWIN,4629,KORWIN,0
PL,8,prtvtdpl,2,Kukiz'15,4631,K,0
PL,8,prtvtdpl,3,Modern Poland,4630,N,0
PL,8,prtvtdpl,4,Civic Platform,1117,PO,0
PL,8,prtvtdpl,5,Polish Peasants’ Party,602,PSL,0
PL,8,prtvtdpl,6,Law and Justice,1565,PiS,0
PL,8,prtvtdpl,7,Together Party,4871,Razem,0
PL,8,prtvtdpl,8,United Left,,,0
PL,9,prtvtdpl,1,KORWIN,4629,KORWIN,0
PL,9,prtvtdpl,2,Kukiz'15,4631,K,0
PL,9,prtvtdpl,3,Modern Poland,4630,N,0
PL,9,prtvtdpl,4,Civic Platform,1117,PO,0
PL,9,prtvtdpl,5,Polish Peasants’ Party,602,PSL,0
PL,9,prtvtdpl,6,Law and Justice,1565,PiS,0
PL,9,prtvtdpl,7,Together Party,4871,Razem,0
PL,9,prtvtdpl,8,United Left,,,0
PT,1,prtvtpt,1,B.E. -  Bloco de Esquerda,1310,BE,1
PT,1,prtvtpt,2,CDS/PP - Centro Democrático Social / Partido Popular,1308,CDS/PP,1
PT,1,prtvtpt,3,MPT - Movimento Partido da Terra,3226,MPT,1
PT,1,prtvtpt,5,PCP/PEV - Partido Comunista Português  Partido Ecolo,310,PCP,1
PT,1,prtvtpt,6,PCTP/MRPP - Partido Comunista dos Trabalhadores Po,857,PCTP/MRPP,1
PT,1,prtvtpt,10,PS - Partido Socialista,655,PS,1
PT,1,prtvtpt,11,PSD - Partido Social Democrata,1359,PPD/PSD,1
PT,1,prtvtpt,12,Other,NA,NA,1
PT,1,prtvtpt,13,Blank vote,3074,tech,1
PT,1,prtvtpt,14,Not applicable,NA,NA,1
PT,1,prtvtpt,15,Refusal,NA,NA,1
PT,1,prtvtpt,16,Don't know,NA,NA,1
PT,1,prtvtpt,17,No answer,NA,NA,1
PT,2,prtvtpt,1,B.E. -  Bloco de Esquerda,1310,BE,1
PT,2,prtvtpt,2,CDS/PP - Centro Democrático Social / Partido Popular,1308,CDS/PP,1
PT,2,prtvtpt,4,P.H. - Partido Humanista,2893,1-perc,1
PT,2,prtvtpt,5,PCP/PEV - Partido Comunista Português  Partido Ecolo,310,PCP,1
PT,2,prtvtpt,6,PCTP/MRPP - Partido Comunista dos Trabalhadores Po,857,PCTP/MRPP,1
PT,2,prtvtpt,9,PPM - Partido Popular Monárquico,1480,PPM,1
PT,2,prtvtpt,10,PS - Partido Socialista,655,PS,1
PT,2,prtvtpt,11,PSD - Partido Social Democrata,1359,PPD/PSD,1
PT,2,prtvtpt,12,Other,NA,NA,1
PT,2,prtvtpt,13,Blank vote,3074,tech,1
PT,2,prtvtpt,14,Not applicable,NA,NA,1
PT,2,prtvtpt,15,Refusal,NA,NA,1
PT,2,prtvtpt,16,Don't know,NA,NA,1
PT,2,prtvtpt,17,No answer,NA,NA,1
PT,3,prtvtapt,1,BE - Bloco de Esquerda,1310,BE,1
PT,3,prtvtapt,2,CDS/PP - Centro Democrático Social/Partido Popular,1308,CDS/PP,1
PT,3,prtvtapt,3,PCP-PEV - Partido Comunista Português - Partido Ecologista o,310,PCP,1
PT,3,prtvtapt,4,PCTP-MRPP - Partido Comunista dos Trabalhadores Portugueses,857,PCTP/MRPP,1
PT,3,prtvtapt,6,PH - Partido Humanista,2893,1-perc,1
PT,3,prtvtapt,7,PND - Partido da Nova Democracia,1095,PND,1
PT,3,prtvtapt,10,PSD - Partido Social Democrata,1359,PPD/PSD,1
PT,3,prtvtapt,11,PS - Partido Socialista,655,PS,1
PT,3,prtvtapt,12,Votou em branco / nulo,3074,tech,1
PT,3,prtvtapt,14,Not applicable,NA,NA,1
PT,3,prtvtapt,15,Refusal,NA,NA,1
PT,3,prtvtapt,16,Don't know,NA,NA,1
PT,4,prtvtapt,1,BE - Bloco de Esquerda,1310,BE,1
PT,4,prtvtapt,2,CDS/PP - Centro Democrático Social/Partido Popular,1308,CDS/PP,1
PT,4,prtvtapt,3,PCP-PEV - Partido Comunista Português - Partido Ecologista o,310,PCP,1
PT,4,prtvtapt,4,PCTP-MRPP - Partido Comunista dos Trabalhadores Portugueses,857,PCTP/MRPP,1
PT,4,prtvtapt,6,PH - Partido Humanista,2893,1-perc,1
PT,4,prtvtapt,7,PND - Partido da Nova Democracia,1095,PND,1
PT,4,prtvtapt,8,PNR - Partido Nacional Renovador,2893,1-perc,1
PT,4,prtvtapt,10,PSD - Partido Social Democrata,1359,PPD/PSD,1
PT,4,prtvtapt,11,PS - Partido Socialista,655,PS,1
PT,4,prtvtapt,12,Votou em branco / nulo,3074,tech,1
PT,4,prtvtapt,14,Not applicable,NA,NA,1
PT,4,prtvtapt,15,Refusal,NA,NA,1
PT,4,prtvtapt,16,Don't know,NA,NA,1
PT,5,prtvtbpt,1,Bloco de Esquerda (BE),1310,BE,1
PT,5,prtvtbpt,2,Centro Democrático Social - Partido Popular (CDS-PP),1308,CDS/PP,1
PT,5,prtvtbpt,3,Coligação Democrática Unitária (CDU),284,CDU,1
PT,5,prtvtbpt,4,Partido Comunista dos Trabalhadores Portugueses/Movimento Re,310,PCP,1
PT,5,prtvtbpt,6,Partido Humanista (PH),2893,1-perc,1
PT,5,prtvtbpt,7,Nova democracia (PND),1095,PND,1
PT,5,prtvtbpt,8,Partido Nacional Renovador (PNR),2893,1-perc,1
PT,5,prtvtbpt,9,Partido Operário de Unidade Socialista (POUS),1106,POUS/PST,1
PT,5,prtvtbpt,10,Partido Social Democrata (PSD),1359,PPD/PSD,1
PT,5,prtvtbpt,11,Partido Socialista (PS),655,PS,1
PT,5,prtvtbpt,12,Votou em branco / nulo,3074,tech,1
PT,5,prtvtbpt,13,Outro,NA,NA,1
PT,5,prtvtbpt,14,Not applicable,NA,NA,1
PT,5,prtvtbpt,15,Refusal,NA,NA,1
PT,5,prtvtbpt,16,Don't know,NA,NA,1
PT,6,prtvtbpt,1,Bloco de Esquerda (BE),1310,BE,1
PT,6,prtvtbpt,2,Centro Democrático Social - Partido Popular (CDS-PP),1308,CDS/PP,1
PT,6,prtvtbpt,3,Coligação Democrática Unitária (CDU),284,CDU,1
PT,6,prtvtbpt,4,Partido Comunista dos Trabalhadores Portugueses/Movimento Re,310,PCP,1
PT,6,prtvtbpt,5,Partido Democrático do Atlântico (PDA),2893,1-perc,1
PT,6,prtvtbpt,7,Nova democracia (PND),1095,PND,1
PT,6,prtvtbpt,8,Partido Nacional Renovador (PNR),2893,1-perc,1
PT,6,prtvtbpt,10,Partido Social Democrata (PSD),1359,PPD/PSD,1
PT,6,prtvtbpt,11,Partido Socialista (PS),655,PS,1
PT,6,prtvtbpt,12,Votou em branco / nulo,3074,tech,1
PT,6,prtvtbpt,13,Outro,NA,NA,1
PT,6,prtvtbpt,14,Not applicable,NA,NA,1
PT,6,prtvtbpt,15,Refusal,NA,NA,1
PT,6,prtvtbpt,16,Don't know,NA,NA,1
PT,7,prtvtbpt,1,Bloco de Esquerda (BE),1310,BE,1
PT,7,prtvtbpt,2,Centro Democrático Social - Partido Popular (CDS-PP),1308,CDS/PP,1
PT,7,prtvtbpt,3,Coligação Democrática Unitária (CDU),284,CDU,1
PT,7,prtvtbpt,4,Partido Comunista dos Trabalhadores Portugueses/Movimento Re,310,PCP,1
PT,7,prtvtbpt,7,Nova democracia (PND),1095,PND,1
PT,7,prtvtbpt,8,Partido Nacional Renovador (PNR),2893,1-perc,1
PT,7,prtvtbpt,10,Partido Social Democrata (PSD),1359,PPD/PSD,1
PT,7,prtvtbpt,11,Partido Socialista (PS),655,PS,1
PT,7,prtvtbpt,12,Votou em branco / nulo,3074,tech,1
PT,7,prtvtbpt,13,Outro,NA,NA,1
PT,7,prtvtbpt,14,Not applicable,NA,NA,1
PT,7,prtvtbpt,15,Refusal,NA,NA,1
PT,7,prtvtbpt,16,Don't know,NA,NA,1
PT,8,prtvtcpt,1,PTP-MAS - Agir,,,0
PT,8,prtvtcpt,2,B.E. - Bloco de Esquerda,1310,BE,0
PT,8,prtvtcpt,3,PCP-PEV - CDU - Coligação Democrática Unitária,284,CDU,0
PT,8,prtvtcpt,4,JPP - Juntos pelo Povo,,,0
PT,8,prtvtcpt,5,L/TDA - LIVRE/Tempo de Avançar,3225,L,0
PT,8,prtvtcpt,6,"NC - Nós, Cidadãos!",7358,NC,0
PT,8,prtvtcpt,7,PPV/CDC - Partido Cidadania e Democracia Cristã,,,0
PT,8,prtvtcpt,8,PCTP/MRPP - Partido Comunista dos Trabalhadores Portugueses,857,PCTPMRPP,0
PT,8,prtvtcpt,9,MPT - Partido da Terra,3226,MPT PT,0
PT,8,prtvtcpt,10,PDR - Partido Democrático Republicano,4513,PDR,0
PT,8,prtvtcpt,11,PNR - Partido Nacional Renovador,,,0
PT,8,prtvtcpt,12,PPM - Partido Popular Monárquico,1480,PPM,0
PT,8,prtvtcpt,13,PS - Partido Socialista,655,PS,0
PT,8,prtvtcpt,14,PURP - Partido Unido dos Reformados e Pensionistas,,,0
PT,8,prtvtcpt,15,PAN - Pessoas-Animais-Natureza,97,PAN,0
PT,8,prtvtcpt,16,PPD-PSD/CDS-PP - Portugal à Frente,5939,PF,0
RU,3,prtvtru,1,United Russia (ER),2256,ER,1
RU,3,prtvtru,2,Communist Party of the Russian Federation (KPRF),2236,KPRF,1
RU,3,prtvtru,3,Liberal Democratic Party of Russia (LDPR),2245,LDPR,1
RU,3,prtvtru,4,Rodina,2246,Rodina,1
RU,3,prtvtru,5,Union of Right Forces (SPS),2255,SPS,1
RU,3,prtvtru,6,Yabloko,2252,Yabloko,1
RU,3,prtvtru,7,Agrarian Party of Russia (APR),2235,APR,1
RU,3,prtvtru,8,Russian party of pensioners and party of social justice,5823,RPPSS,1
RU,3,prtvtru,10,Party of the development of entrepreneurship,2900,1-perc,1
RU,3,prtvtru,20,Edinenie,2242,Y,1
RU,3,prtvtru,21,Against all,NA,NA,1
RU,3,prtvtru,22,Not applicable,NA,NA,1
RU,3,prtvtru,23,Refusal,NA,NA,1
RU,3,prtvtru,24,Don't know,NA,NA,1
RU,4,prtvtaru,1,United Russia (ER),2256,ER,1
RU,4,prtvtaru,2,Communist Party of the Russian Federation (KPRF),2236,KPRF,1
RU,4,prtvtaru,3,Liberal Democratic Party of Russia (LDPR),2245,LDPR,1
RU,4,prtvtaru,4,Union of Right Forces (SPS),2255,SPS,1
RU,4,prtvtaru,5,Yabloko,2252,Yabloko,1
RU,4,prtvtaru,6,Agrarian Party of Russia (APR),2235,APR,1
RU,4,prtvtaru,7,Party of Revival of Russia – Russian Party of Life,2900,1-perc,1
RU,4,prtvtaru,8,Fair Russia (SR),2244,SR,1
RU,4,prtvtaru,9,Green Party,5822,REP-Z,1
RU,4,prtvtaru,10,Not applicable,NA,NA,1
RU,4,prtvtaru,11,Refusal,NA,NA,1
RU,4,prtvtaru,12,Don't know,NA,NA,1
RU,4,prtvtaru,13,No answer,NA,NA,1
RU,5,prtvtbru,1,United Russia (ER),2256,ER,1
RU,5,prtvtbru,2,Communist Party of the Russian Federation (KPRF),2236,KPRF,1
RU,5,prtvtbru,3,Liberal Democratic Party of Russia (LDPR),2245,LDPR,1
RU,5,prtvtbru,4,Union of Right Forces (SPS),2255,SPS,1
RU,5,prtvtbru,5,Yabloko,2252,Yabloko,1
RU,5,prtvtbru,6,Agrarian Party of Russia (APR),2235,APR,1
RU,5,prtvtbru,7,Fair Russia (SR),2244,SR,1
RU,5,prtvtbru,8,Not applicable,NA,NA,1
RU,5,prtvtbru,9,Refusal,NA,NA,1
RU,5,prtvtbru,10,Don't know,NA,NA,1
RU,6,prtvtcru,1,United Russia (ER),2256,ER,1
RU,6,prtvtcru,2,Communist Party of the Russian Federation (KPRF),2236,KPRF,1
RU,6,prtvtcru,3,Liberal Democratic Party of Russia (LDPR),2245,LDPR,1
RU,6,prtvtcru,4,Yabloko,2252,Yabloko,1
RU,6,prtvtcru,5,Fair Russia (SR),2244,SR,1
RU,6,prtvtcru,6,Just Cause,2244,SR,1
RU,6,prtvtcru,7,Patriots of Russia,2900,1-perc,1
RU,6,prtvtcru,8,Not applicable,NA,NA,1
RU,6,prtvtcru,9,Refusal,NA,NA,1
RU,6,prtvtcru,10,Don't know,NA,NA,1
RU,8,prtvtdru,1,United Russia (ER),2256,ER,0
RU,8,prtvtdru,2,Communist Party of the Russian Federation (KPRF),2236,KPRF,0
RU,8,prtvtdru,4,Rodina,2246,Rodina,0
RU,8,prtvtdru,6,Yabloko,2252,Yabloko,0
RU,8,prtvtdru,8,Russian party of pensioners and party of social justice,5823,RPPSS,0
RU,8,prtvtdru,11,Fair Russia (SR),2244,SR,0
RU,8,prtvtdru,12,Party of Growth,6739,PoG,0
RU,8,prtvtdru,13,LDPR,2245,LDPR,0
RU,8,prtvtdru,15,Green Party,5822,REPZ,0
RU,8,prtvtdru,16,Patriots of Russia,8362,PR,0
RU,8,prtvtdru,17,PARNAS,2248,RPRPNS,0
RU,8,prtvtdru,18,Civic Platform,,,0
RU,8,prtvtdru,20,Communists of Russia,6759,CR,0
SE,1,prtvtse,1,Centre party,199,B/C,1
SE,1,prtvtse,2,Liberals,1274,Fpl / L,1
SE,1,prtvtse,3,Christian democrats,651,KD,1
SE,1,prtvtse,4,Green party,456,MP,1
SE,1,prtvtse,5,Conservative,690,AV / H / HP / M,1
SE,1,prtvtse,6,Social democrats,487,S,1
SE,1,prtvtse,7,Left,830,V,1
SE,1,prtvtse,8,Other,NA,NA,1
SE,1,prtvtse,9,Not applicable,NA,NA,1
SE,1,prtvtse,10,Refusal,NA,NA,1
SE,1,prtvtse,11,Don't know,NA,NA,1
SE,2,prtvtse,1,Centre party,199,B/C,1
SE,2,prtvtse,2,Liberals,1274,Fpl / L,1
SE,2,prtvtse,3,Christian democrats,651,KD,1
SE,2,prtvtse,4,Green party,456,MP,1
SE,2,prtvtse,5,Conservative,690,AV / H / HP / M,1
SE,2,prtvtse,6,Social democrats,487,S,1
SE,2,prtvtse,7,Left,830,V,1
SE,2,prtvtse,8,Other,NA,NA,1
SE,2,prtvtse,9,Not applicable,NA,NA,1
SE,2,prtvtse,10,Refusal,NA,NA,1
SE,2,prtvtse,11,Don't know,NA,NA,1
SE,2,prtvtse,12,No answer,NA,NA,1
SE,3,prtvtse,1,Centre party,199,B/C,1
SE,3,prtvtse,2,Liberals,1274,Fpl / L,1
SE,3,prtvtse,3,Christian democrats,651,KD,1
SE,3,prtvtse,4,Green party,456,MP,1
SE,3,prtvtse,5,Conservative,690,AV / H / HP / M,1
SE,3,prtvtse,6,Social democrats,487,S,1
SE,3,prtvtse,7,Left,830,V,1
SE,3,prtvtse,8,Other,NA,NA,1
SE,3,prtvtse,9,Not applicable,NA,NA,1
SE,3,prtvtse,10,Refusal,NA,NA,1
SE,3,prtvtse,11,Don't know,NA,NA,1
SE,3,prtvtse,12,No answer,NA,NA,1
SE,4,prtvtse,1,Centre party,199,B/C,1
SE,4,prtvtse,2,Liberals,1274,Fpl / L,1
SE,4,prtvtse,3,Christian democrats,651,KD,1
SE,4,prtvtse,4,Green party,456,MP,1
SE,4,prtvtse,5,Conservative,690,AV / H / HP / M,1
SE,4,prtvtse,6,Social democrats,487,S,1
SE,4,prtvtse,7,Left,830,V,1
SE,4,prtvtse,8,Other,NA,NA,1
SE,4,prtvtse,9,Not applicable,NA,NA,1
SE,4,prtvtse,10,Refusal,NA,NA,1
SE,4,prtvtse,11,Don't know,NA,NA,1
SE,4,prtvtse,12,No answer,NA,NA,1
SE,5,prtvtase,1,Centern,199,B/C,1
SE,5,prtvtase,2,Folkpartiet liberalerna,1274,Fpl / L,1
SE,5,prtvtase,3,Kristdemokraterna,651,KD,1
SE,5,prtvtase,4,Miljöpartiet de gröna,456,MP,1
SE,5,prtvtase,5,Moderata samlingspartiet,690,AV / H / HP / M,1
SE,5,prtvtase,6,Socialdemokraterna,487,S,1
SE,5,prtvtase,7,Vänsterpartiet,830,V,1
SE,5,prtvtase,8,FI (Feministiskt initiativ),1240,Fi,1
SE,5,prtvtase,9,Junilistan,1093,Jl,1
SE,5,prtvtase,10,Sverigedemokraterna,409,SD,1
SE,5,prtvtase,11,Annat parti,NA,NA,1
SE,5,prtvtase,12,Not applicable,NA,NA,1
SE,5,prtvtase,13,Refusal,NA,NA,1
SE,5,prtvtase,14,Don't know,NA,NA,1
SE,5,prtvtase,15,No answer,NA,NA,1
SE,6,prtvtbse,1,Centern,199,B/C,1
SE,6,prtvtbse,2,Folkpartiet liberalerna,1274,Fpl / L,1
SE,6,prtvtbse,3,Kristdemokraterna,651,KD,1
SE,6,prtvtbse,4,Miljöpartiet de gröna,456,MP,1
SE,6,prtvtbse,5,Moderata samlingspartiet,690,AV / H / HP / M,1
SE,6,prtvtbse,6,Socialdemokraterna,487,S,1
SE,6,prtvtbse,7,Vänsterpartiet,830,V,1
SE,6,prtvtbse,8,FI (Feministiskt initiativ),1240,Fi,1
SE,6,prtvtbse,9,Piratpartiet,1485,PP,1
SE,6,prtvtbse,10,Sverigedemokraterna,409,SD,1
SE,6,prtvtbse,11,Annat parti,NA,NA,1
SE,6,prtvtbse,12,Not applicable,NA,NA,1
SE,6,prtvtbse,13,Refusal,NA,NA,1
SE,6,prtvtbse,14,Don't know,NA,NA,1
SE,7,prtvtbse,1,Centern,199,B/C,1
SE,7,prtvtbse,2,Folkpartiet liberalerna,1274,Fpl / L,1
SE,7,prtvtbse,3,Kristdemokraterna,651,KD,1
SE,7,prtvtbse,4,Miljöpartiet de gröna,456,MP,1
SE,7,prtvtbse,5,Moderata samlingspartiet,690,AV / H / HP / M,1
SE,7,prtvtbse,6,Socialdemokraterna,487,S,1
SE,7,prtvtbse,7,Vänsterpartiet,830,V,1
SE,7,prtvtbse,8,FI (Feministiskt initiativ),1240,Fi,1
SE,7,prtvtbse,9,Piratpartiet,1485,PP,1
SE,7,prtvtbse,10,Sverigedemokraterna,409,SD,1
SE,7,prtvtbse,11,Annat parti,NA,NA,1
SE,7,prtvtbse,12,Not applicable,NA,NA,1
SE,7,prtvtbse,13,Refusal,NA,NA,1
SE,7,prtvtbse,14,Don't know,NA,NA,1
SE,8,prtvtbse,1,Centern,199,B/C,0
SE,8,prtvtbse,2,Folkpartiet liberalerna,1274,Fpl / L,0
SE,8,prtvtbse,3,Kristdemokraterna,651,KD,0
SE,8,prtvtbse,4,Miljöpartiet de gröna,456,MP,0
SE,8,prtvtbse,5,Moderata samlingspartiet,690,AV / H / HP / M,0
SE,8,prtvtbse,6,Socialdemokraterna,487,S,0
SE,8,prtvtbse,7,Vänsterpartiet,830,V,0
SE,8,prtvtbse,8,FI (Feministiskt initiativ),1240,Fi,0
SE,8,prtvtbse,9,Piratpartiet,1485,PP,0
SE,8,prtvtbse,10,Sverigedemokraterna,409,SD,0
SE,8,prtvtbse,11,Annat parti,,,0
SE,8,prtvtbse,12,Not applicable,,,0
SE,8,prtvtbse,13,Refusal,,,0
SE,8,prtvtbse,14,Don't know,,,0
SI,1,prtvtsi,1,Democratic Party of Pensioners of Slovenia (DESUS),467,DeSUS,1
SI,1,prtvtsi,2,Liberal Democracy of Slovenia (LDS),975,LDS,1
SI,1,prtvtsi,3,Slovene People's Party (SLS),764,SLS,1
SI,1,prtvtsi,4,Slovene National Party (SNS),96,SNS,1
SI,1,prtvtsi,5,Social Democratic Party of Slovenia (SDS),472,SDS,1
SI,1,prtvtsi,6,New Slovenia - Christian People's Party (NSi),1618,NSi,1
