"cntry","essround","variable","ess_id","party","partyfacts_id","partyfacts_name"
"NL",2,"prtvtanl",11,"Party for the Animals",1467,"PvdD"
"NL",2,"prtvtanl",12,"Other",NA,NA
"NL",2,"prtvtanl",13,"Blanc",3061,NA
"NL",2,"prtvtanl",14,"Not applicable",NA,NA
"NL",2,"prtvtanl",15,"Refusal",NA,NA
"NL",2,"prtvtanl",16,"Don't know",NA,NA
"NL",2,"prtvtanl",17,"No answer",NA,NA
"NL",3,"prtvtbnl",1,"Christian Democratic Party",1157,"CDA"
"NL",3,"prtvtbnl",2,"Labour Party",1234,"PvdA"
"NL",3,"prtvtbnl",3,"Party for Freedom and Democracy",828,"VVD"
"NL",3,"prtvtbnl",4,"List Pim Fortuyn",1528,"LPF"
"NL",3,"prtvtbnl",5,"Democrats `66",45,"D66"
"NL",3,"prtvtbnl",6,"Green Left",1537,"GL"
"NL",3,"prtvtbnl",7,"Socialistic Party",1363,"SP"
"NL",3,"prtvtbnl",8,"Christian Union",1459,"CU"
"NL",3,"prtvtbnl",9,"Liveable Netherlands",1420,"LN"
"NL",3,"prtvtbnl",10,"Social Reformed Party",1178,"SGP"
"NL",3,"prtvtbnl",11,"Other",NA,NA
"NL",3,"prtvtbnl",12,"Blanc",3061,NA
"NL",3,"prtvtbnl",13,"Not applicable",NA,NA
"NL",3,"prtvtbnl",14,"Refusal",NA,NA
"NL",3,"prtvtbnl",15,"Don't know",NA,NA
"NL",4,"prtvtcnl",1,"Christian Democratic Party",1157,"CDA"
"NL",4,"prtvtcnl",2,"Labour Party",1234,"PvdA"
"NL",4,"prtvtcnl",3,"Party for Freedom and Democracy",828,"VVD"
"NL",4,"prtvtcnl",4,"List Pim Fortuyn",1528,"LPF"
"NL",4,"prtvtcnl",5,"Democrats `66",45,"D66"
"NL",4,"prtvtcnl",6,"Green Left",1537,"GL"
"NL",4,"prtvtcnl",7,"Socialistic Party",1363,"SP"
"NL",4,"prtvtcnl",8,"Christian Union",1459,"CU"
"NL",4,"prtvtcnl",9,"Liveable Netherlands",1420,"LN"
"NL",4,"prtvtcnl",10,"Social Reformed Party",1178,"SGP"
"NL",4,"prtvtcnl",11,"PVV (List Wilders)",298,"PVV"
"NL",4,"prtvtcnl",12,"Party for the Animals",1467,"PvdD"
"NL",4,"prtvtcnl",13,"Other",NA,NA
"NL",4,"prtvtcnl",14,"Blanc",3061,NA
"NL",4,"prtvtcnl",15,"Not applicable",NA,NA
"NL",4,"prtvtcnl",16,"Refusal",NA,NA
"NL",4,"prtvtcnl",17,"Don't know",NA,NA
"NL",5,"prtvtdnl",1,"Party for Freedom and Democracy",828,"VVD"
"NL",5,"prtvtdnl",2,"Labour Party",1234,"PvdA"
"NL",5,"prtvtdnl",3,"PVV (List Wilders)",298,"PVV"
"NL",5,"prtvtdnl",4,"Christian Democratic Party",1157,"CDA"
"NL",5,"prtvtdnl",5,"Socialistic Party",1363,"SP"
"NL",5,"prtvtdnl",6,"Democrats `66",45,"D66"
"NL",5,"prtvtdnl",7,"Green Left",1537,"GL"
"NL",5,"prtvtdnl",8,"Christian Union",1459,"CU"
"NL",5,"prtvtdnl",9,"Social Reformed Party",1178,"SGP"
"NL",5,"prtvtdnl",10,"Party for the Animals",1467,"PvdD"
"NL",5,"prtvtdnl",11,"TON (List Verdonk)",1656,NA
"NL",5,"prtvtdnl",12,"Other",NA,NA
"NL",5,"prtvtdnl",13,"Blanc",3061,NA
"NL",5,"prtvtdnl",14,"Not applicable",NA,NA
"NL",5,"prtvtdnl",15,"Refusal",NA,NA
"NL",5,"prtvtdnl",16,"Don't know",NA,NA
"NL",6,"prtvtenl",1,"Party for Freedom and Democracy",828,"VVD"
"NL",6,"prtvtenl",2,"Labour Party",1234,"PvdA"
"NL",6,"prtvtenl",3,"PVV (List Wilders)",298,"PVV"
"NL",6,"prtvtenl",4,"Christian Democratic Party",1157,"CDA"
"NL",6,"prtvtenl",5,"Socialistic Party",1363,"SP"
"NL",6,"prtvtenl",6,"Democrats `66",45,"D66"
"NL",6,"prtvtenl",7,"Green Left",1537,"GL"
"NL",6,"prtvtenl",8,"Christian Union",1459,"CU"
"NL",6,"prtvtenl",9,"Social Reformed Party",1178,"SGP"
"NL",6,"prtvtenl",10,"Party for the Animals",1467,"PvdD"
"NL",6,"prtvtenl",11,"Pirate Party",2841,NA
"NL",6,"prtvtenl",12,"50Plus",714,"50+"
"NL",6,"prtvtenl",13,"Other",NA,NA
"NL",6,"prtvtenl",14,"Blanc",3061,NA
"NL",6,"prtvtenl",15,"Not applicable",NA,NA
"NL",6,"prtvtenl",16,"Refusal",NA,NA
"NL",6,"prtvtenl",17,"Don't know",NA,NA
"NL",7,"prtvtfnl",1,"People's Party for Freedom and Democracy",828,"VVD"
"NL",7,"prtvtfnl",2,"Labour Party",1234,"PvdA"
"NL",7,"prtvtfnl",3,"Party for Freedom",298,"PVV"
"NL",7,"prtvtfnl",4,"Socialist Party",1363,"SP"
"NL",7,"prtvtfnl",5,"Christian Democratic Appeal",1157,"CDA"
"NL",7,"prtvtfnl",6,"Democrats 66",45,"D66"
"NL",7,"prtvtfnl",7,"Christian Union",1459,"CU"
"NL",7,"prtvtfnl",8,"Green Left",1537,"GL"
"NL",7,"prtvtfnl",9,"Reformed Political Party",1178,"SGP"
"NL",7,"prtvtfnl",10,"Party for the Animals",1467,"PvdD"
"NL",7,"prtvtfnl",11,"50PLUS",714,"50+"
"NL",7,"prtvtfnl",12,"Other",NA,NA
"NL",7,"prtvtfnl",13,"Blanc",3061,NA
"NL",7,"prtvtfnl",14,"Not applicable",NA,NA
"NL",7,"prtvtfnl",15,"Refusal",NA,NA
"NL",7,"prtvtfnl",16,"Don't know",NA,NA
"NL",7,"prtvtfnl",17,"No answer",NA,NA
"NL",8,"prtvtfnl",1,"People's Party for Freedom and Democracy",828,"VVD"
"NL",8,"prtvtfnl",2,"Labour Party",1234,"PvdA"
"NL",8,"prtvtfnl",3,"Party for Freedom",298,"PVV"
"NL",8,"prtvtfnl",4,"Socialist Party",1363,"SP"
"NL",8,"prtvtfnl",5,"Christian Democratic Appeal",1157,"CDA"
"NL",8,"prtvtfnl",6,"Democrats 66",45,"D66"
"NL",8,"prtvtfnl",7,"Christian Union",1459,"CU"
"NL",8,"prtvtfnl",8,"Green Left",1537,"GL"
"NL",8,"prtvtfnl",9,"Reformed Political Party",1178,"SGP"
"NL",8,"prtvtfnl",10,"Party for the Animals",1467,"PvdD"
"NL",8,"prtvtfnl",11,"50PLUS",714,"50+"
"NL",9,"prtvtgnl",1,"People's Party for Freedom and Democracy",828,"VVD"
"NL",9,"prtvtgnl",2,"Labour Party",1234,"PvdA"
"NL",9,"prtvtgnl",3,"Party for Freedom",298,"PVV"
"NL",9,"prtvtgnl",4,"Socialist Party",1363,"SP"
"NL",9,"prtvtgnl",5,"Christian Democratic Appeal",1157,"CDA"
"NL",9,"prtvtgnl",6,"Democrats 66",45,"D66"
"NL",9,"prtvtgnl",7,"Christian Union",1459,"CU"
"NL",9,"prtvtgnl",8,"Green Left",1537,"GL"
"NL",9,"prtvtgnl",9,"Reformed Political Party",1178,"SGP"
"NL",9,"prtvtgnl",10,"Party for the Animals",1467,"PvdD"
"NL",9,"prtvtgnl",11,"50PLUS",714,"50+"
"NL",9,"prtvtgnl",12,"DENK",5856,"DENK"
"NL",9,"prtvtgnl",13,"Forum for Democracy",5855,"FvD"
"NL",9,"prtvtgnl",14,"Article 1",NA,NA
"NO",1,"prtvtno",1,"Red Electoral Alliance (RV)",44,"RV"
"NO",1,"prtvtno",2,"Socialist left party (SV)",719,"SV"
"NO",1,"prtvtno",3,"Labour Party (A)",448,"DNA"
"NO",1,"prtvtno",4,"Liberal Party (V)",1173,"V"
"NO",1,"prtvtno",5,"Christian Democratic Party (Krf)",705,"KrF"
"NO",1,"prtvtno",6,"Centre Party (Sp)",1072,"Sp"
"NO",1,"prtvtno",7,"Conservative Party (H)",503,"H"
"NO",1,"prtvtno",8,"Progress Party (FrP)",101,"Fr"
"NO",1,"prtvtno",9,"Coast Party (KYST)",677,"Kp"
"NO",1,"prtvtno",10,"Other",NA,NA
"NO",1,"prtvtno",11,"Not applicable",NA,NA
"NO",1,"prtvtno",12,"Refusal",NA,NA
"NO",1,"prtvtno",13,"Don't know",NA,NA
"NO",2,"prtvtno",1,"Red Electoral Alliance (RV)",44,"RV"
"NO",2,"prtvtno",2,"Socialist left party (SV)",719,"SV"
"NO",2,"prtvtno",3,"Labour Party (A)",448,"DNA"
"NO",2,"prtvtno",4,"Liberal Party (V)",1173,"V"
"NO",2,"prtvtno",5,"Christian Democratic Party (Krf)",705,"KrF"
"NO",2,"prtvtno",6,"Centre Party (Sp)",1072,"Sp"
"NO",2,"prtvtno",7,"Conservative Party (H)",503,"H"
"NO",2,"prtvtno",8,"Progress Party (FrP)",101,"Fr"
"NO",2,"prtvtno",9,"Coast Party (KYST)",677,"Kp"
"NO",2,"prtvtno",10,"Other",NA,NA
"NO",2,"prtvtno",11,"Not applicable",NA,NA
"NO",2,"prtvtno",12,"Refusal",NA,NA
"NO",2,"prtvtno",13,"Don't know",NA,NA
"NO",3,"prtvtno",1,"Red Electoral Alliance (RV)",44,"RV"
"NO",3,"prtvtno",2,"Socialist left party (SV)",719,"SV"
"NO",3,"prtvtno",3,"Labour Party (A)",448,"DNA"
"NO",3,"prtvtno",4,"Liberal Party (V)",1173,"V"
"NO",3,"prtvtno",5,"Christian Democratic Party (Krf)",705,"KrF"
"NO",3,"prtvtno",6,"Centre Party (Sp)",1072,"Sp"
"NO",3,"prtvtno",7,"Conservative Party (H)",503,"H"
"NO",3,"prtvtno",8,"Progress Party (FrP)",101,"Fr"
"NO",3,"prtvtno",9,"Coast Party (KYST)",677,"Kp"
"NO",3,"prtvtno",10,"Other",NA,NA
"NO",3,"prtvtno",11,"Not applicable",NA,NA
"NO",3,"prtvtno",12,"Refusal",NA,NA
"NO",3,"prtvtno",13,"Don't know",NA,NA
"NO",4,"prtvtno",1,"Red Electoral Alliance (RV)",44,"RV"
"NO",4,"prtvtno",2,"Socialist left party (SV)",719,"SV"
"NO",4,"prtvtno",3,"Labour Party (A)",448,"DNA"
"NO",4,"prtvtno",4,"Liberal Party (V)",1173,"V"
"NO",4,"prtvtno",5,"Christian Democratic Party (Krf)",705,"KrF"
"NO",4,"prtvtno",6,"Centre Party (Sp)",1072,"Sp"
"NO",4,"prtvtno",7,"Conservative Party (H)",503,"H"
"NO",4,"prtvtno",8,"Progress Party (FrP)",101,"Fr"
"NO",4,"prtvtno",9,"Coast Party (KYST)",677,"Kp"
"NO",4,"prtvtno",10,"Other",NA,NA
"NO",4,"prtvtno",11,"Not applicable",NA,NA
"NO",4,"prtvtno",12,"Refusal",NA,NA
"NO",4,"prtvtno",13,"Don't know",NA,NA
"NO",5,"prtvtano",1,"The Party Red (RØDT)",3698,NA
"NO",5,"prtvtano",2,"Socialist Left Party (SV)",719,"SV"
"NO",5,"prtvtano",3,"Labour Party (A)",448,"DNA"
"NO",5,"prtvtano",4,"Liberal party (V)",1173,"V"
"NO",5,"prtvtano",5,"Christian Democratic Party (KRF)",705,"KrF"
"NO",5,"prtvtano",6,"Centre Party (SP)",1072,"Sp"
"NO",5,"prtvtano",7,"Conservative Party (H)",503,"H"
"NO",5,"prtvtano",8,"Progress Party (FRP)",101,"Fr"
"NO",5,"prtvtano",9,"Coastal Party (KYST)",677,"Kp"
"NO",5,"prtvtano",10,"Other",NA,NA
"NO",5,"prtvtano",11,"Not applicable",NA,NA
"NO",5,"prtvtano",12,"Refusal",NA,NA
"NO",5,"prtvtano",13,"Don't know",NA,NA
"NO",6,"prtvtano",1,"The Party Red (RØDT)",3698,NA
"NO",6,"prtvtano",2,"Socialist Left Party (SV)",719,"SV"
"NO",6,"prtvtano",3,"Labour Party (A)",448,"DNA"
"NO",6,"prtvtano",4,"Liberal party (V)",1173,"V"
"NO",6,"prtvtano",5,"Christian Democratic Party (KRF)",705,"KrF"
"NO",6,"prtvtano",6,"Centre Party (SP)",1072,"Sp"
"NO",6,"prtvtano",7,"Conservative Party (H)",503,"H"
"NO",6,"prtvtano",8,"Progress Party (FRP)",101,"Fr"
"NO",6,"prtvtano",9,"Coastal Party (KYST)",677,"Kp"
"NO",6,"prtvtano",10,"Other",NA,NA
"NO",6,"prtvtano",11,"Not applicable",NA,NA
"NO",6,"prtvtano",12,"Refusal",NA,NA
"NO",6,"prtvtano",13,"Don't know",NA,NA
"NO",7,"prtvtbno",1,"The Party Red (RØDT)",3698,NA
"NO",7,"prtvtbno",2,"Socialist Left Party (SV)",719,"SV"
"NO",7,"prtvtbno",3,"Labour Party (A)",448,"DNA"
"NO",7,"prtvtbno",4,"Liberal party (V)",1173,"V"
"NO",7,"prtvtbno",5,"Christian Democratic Party (KRF)",705,"KrF"
"NO",7,"prtvtbno",6,"Centre Party (SP)",1072,"Sp"
"NO",7,"prtvtbno",7,"Conservative Party (H)",503,"H"
"NO",7,"prtvtbno",8,"Progress Party (FRP)",101,"Fr"
"NO",7,"prtvtbno",9,"Coastal Party (KYST)",677,"Kp"
"NO",7,"prtvtbno",10,"Green Party (MDG)",1963,"MDG"
"NO",7,"prtvtbno",11,"Other",NA,NA
"NO",7,"prtvtbno",12,"Not applicable",NA,NA
"NO",7,"prtvtbno",13,"Refusal",NA,NA
"NO",7,"prtvtbno",14,"Don't know",NA,NA
"NO",8,"prtvtbno",1,"The Party Red (RØDT)",3698,NA
"NO",8,"prtvtbno",2,"Socialist Left Party (SV)",719,"SV"
"NO",8,"prtvtbno",3,"Labour Party (A)",448,"DNA"
"NO",8,"prtvtbno",4,"Liberal party (V)",1173,"V"
"NO",8,"prtvtbno",5,"Christian Democratic Party (KRF)",705,"KrF"
"NO",8,"prtvtbno",6,"Centre Party (SP)",1072,"Sp"
"NO",8,"prtvtbno",7,"Conservative Party (H)",503,"H"
"NO",8,"prtvtbno",8,"Progress Party (FRP)",101,"Fr"
"NO",8,"prtvtbno",9,"Coastal Party (KYST)",677,"Kp"
"NO",8,"prtvtbno",10,"Green Party (MDG)",1963,"MDG"
"NO",8,"prtvtbno",11,"Other",NA,NA
"NO",8,"prtvtbno",12,"Not applicable",NA,NA
"NO",8,"prtvtbno",13,"Refusal",NA,NA
"NO",8,"prtvtbno",14,"Don't know",NA,NA
"NO",9,"prtvtbno",1,"The Party Red (RØDT)",3698,NA
"NO",9,"prtvtbno",2,"Socialist Left Party (SV)",719,"SV"
"NO",9,"prtvtbno",3,"Labour Party (A)",448,"DNA"
"NO",9,"prtvtbno",4,"Liberal party (V)",1173,"V"
"NO",9,"prtvtbno",5,"Christian Democratic Party (KRF)",705,"KrF"
"NO",9,"prtvtbno",6,"Centre Party (SP)",1072,"Sp"
"NO",9,"prtvtbno",7,"Conservative Party (H)",503,"H"
"NO",9,"prtvtbno",8,"Progress Party (FRP)",101,"Fr"
"NO",9,"prtvtbno",9,"Coastal Party (KYST)",677,"Kp"
"NO",9,"prtvtbno",10,"Green Party (MDG)",1963,"MDG"
"PL",1,"prtvtpl",1,"Sojusz Lewicy Demokratycznej/Unia Pracy",57,"SLD"
"PL",1,"prtvtpl",2,"Akcja Wyborcza Solidarnosc Prawicy",863,"AWS"
"PL",1,"prtvtpl",3,"Unia Wolnosci",1566,"D|W|U"
"PL",1,"prtvtpl",4,"Samoobrona Rzeczypospolitej Polskiej",727,"SRP"
"PL",1,"prtvtpl",5,"Prawo i Sprawiedliwosc",1565,"PiS"
"PL",1,"prtvtpl",6,"Polskie Stronnictwo Ludowe",602,"PSL"
"PL",1,"prtvtpl",7,"Platforma Obywatelska",1117,"PO"
"PL",1,"prtvtpl",8,"Alternatywa Ruch Spoleczny",2890,NA
"PL",1,"prtvtpl",10,"Liga Polskich Rodzin",1768,"LPR"
"PL",1,"prtvtpl",11,"Mniejszosc Niemiecka",1439,"MN"
"PL",1,"prtvtpl",13,"Polska Partia Socjalistyczna",4354,NA
"PL",1,"prtvtpl",15,"Not applicable",NA,NA
"PL",1,"prtvtpl",16,"Refusal",NA,NA
"PL",1,"prtvtpl",17,"Don't know",NA,NA
"PL",2,"prtvtpl",1,"Sojusz Lewicy Demokratycznej/Unia Pracy",57,"SLD"
"PL",2,"prtvtpl",2,"Akcja Wyborcza Solidarnosc Prawicy",863,"AWS"
"PL",2,"prtvtpl",3,"Unia Wolnosci",1566,"D|W|U"
"PL",2,"prtvtpl",4,"Samoobrona Rzeczypospolitej Polskiej",727,"SRP"
"PL",2,"prtvtpl",5,"Prawo i Sprawiedliwosc",1565,"PiS"
"PL",2,"prtvtpl",6,"Polskie Stronnictwo Ludowe",602,"PSL"
"PL",2,"prtvtpl",7,"Platforma Obywatelska",1117,"PO"
"PL",2,"prtvtpl",9,"Polska Wspolnota Narodowa",2890,NA
"PL",2,"prtvtpl",10,"Liga Polskich Rodzin",1768,"LPR"
"PL",2,"prtvtpl",15,"Not applicable",NA,NA
"PL",2,"prtvtpl",16,"Refusal",NA,NA
"PL",2,"prtvtpl",17,"Don't know",NA,NA
"PL",3,"prtvtapl",2,"Dom Ojczysty",2890,NA
"PL",3,"prtvtapl",3,"Liga Polskich Rodzin",1768,"LPR"
"PL",3,"prtvtapl",5,"Ogolnopolska Koalicja Obywatelska",1117,"PO"
"PL",3,"prtvtapl",6,"Partia Demokratyczna demokraci.pl",1566,"D|W|U"
"PL",3,"prtvtapl",8,"Platforma Janusza Korwin-Mikke",913,NA
"PL",3,"prtvtapl",9,"Platforma Obywatelska",1117,"PO"
"PL",3,"prtvtapl",13,"Polskie Stronnictwo Ludowe",602,"PSL"
"PL",3,"prtvtapl",14,"Prawo i Sprawiedliwosc",1565,"PiS"
"PL",3,"prtvtapl",16,"Samoobrona Rzeczypospolitej Polskiej",727,"SRP"
"PL",3,"prtvtapl",17,"Socjaldemokracja Polska",1328,"SDPL"
"PL",3,"prtvtapl",18,"Sojusz Lewicy Demokratycznej",57,"SLD"
"PL",3,"prtvtapl",19,"Other party",1852,NA
"PL",3,"prtvtapl",20,"Not applicable",NA,NA
"PL",3,"prtvtapl",21,"Refusal",NA,NA
"PL",3,"prtvtapl",22,"Don't know",NA,NA
"PL",3,"prtvtapl",23,"No answer",NA,NA
"PL",4,"prtvtbpl",1,"Left and Democrats",1588,"LiD"
"PL",4,"prtvtbpl",2,"League of Polish Families",1768,"LPR"
"PL",4,"prtvtbpl",3,"Civic Platform",1117,"PO"
"PL",4,"prtvtbpl",4,"Polish Labour Party",3699,NA
"PL",4,"prtvtbpl",5,"Polish Peasants Party",602,"PSL"
"PL",4,"prtvtbpl",6,"Law and Justice",1565,"PiS"
"PL",4,"prtvtbpl",7,"Self-defence",727,"SRP"
"PL",4,"prtvtbpl",8,"Other party",1852,NA
"PL",4,"prtvtbpl",9,"Not applicable",NA,NA
"PL",4,"prtvtbpl",10,"Refusal",NA,NA
"PL",4,"prtvtbpl",11,"Don't know",NA,NA
"PL",4,"prtvtbpl",12,"No answer",NA,NA
"PL",5,"prtvtbpl",1,"Left and Democrats",1588,"LiD"
"PL",5,"prtvtbpl",2,"League of Polish Families",1768,"LPR"
"PL",5,"prtvtbpl",3,"Civic Platform",1117,"PO"
"PL",5,"prtvtbpl",4,"Polish Labour Party",3699,NA
"PL",5,"prtvtbpl",5,"Polish Peasants Party",602,"PSL"
"PL",5,"prtvtbpl",6,"Law and Justice",1565,"PiS"
"PL",5,"prtvtbpl",7,"Self-defence",727,"SRP"
"PL",5,"prtvtbpl",8,"Other party",1852,NA
"PL",5,"prtvtbpl",9,"Not applicable",NA,NA
"PL",5,"prtvtbpl",10,"Refusal",NA,NA
"PL",5,"prtvtbpl",11,"Don't know",NA,NA
"PL",6,"prtvtcpl",1,"Congress of the New Right",913,NA
"PL",6,"prtvtcpl",2,"Civic Platform",1117,"PO"
"PL",6,"prtvtcpl",3,"Poland Comes First",41,"PjN"
"PL",6,"prtvtcpl",4,"Polish Labour Party-August '80",3699,NA
"PL",6,"prtvtcpl",5,"Polish Peasants Party",602,"PSL"
"PL",6,"prtvtcpl",6,"Law and Justice",1565,"PiS"
"PL",6,"prtvtcpl",7,"Palikot Movement",731,"RP"
"PL",6,"prtvtcpl",8,"Democratic Left Alliance",57,"SLD"
"PL",6,"prtvtcpl",9,"Other",NA,NA
"PL",6,"prtvtcpl",10,"Not applicable",NA,NA
"PL",6,"prtvtcpl",11,"Refusal",NA,NA
"PL",6,"prtvtcpl",12,"Don't know",NA,NA
"PL",6,"prtvtcpl",13,"No answer",NA,NA
"PL",7,"prtvtcpl",1,"Congress of the New Right",913,NA
"PL",7,"prtvtcpl",2,"Civic Platform",1117,"PO"
"PL",7,"prtvtcpl",3,"Poland Comes First",41,"PjN"
"PL",7,"prtvtcpl",4,"Polish Labour Party-August '80",3699,NA
"PL",7,"prtvtcpl",5,"Polish Peasants Party",602,"PSL"
"PL",7,"prtvtcpl",6,"Law and Justice",1565,"PiS"
"PL",7,"prtvtcpl",7,"Palikot Movement",731,"RP"
"PL",7,"prtvtcpl",8,"Democratic Left Alliance",57,"SLD"
"PL",7,"prtvtcpl",9,"Other",NA,NA
"PL",7,"prtvtcpl",10,"Not applicable",NA,NA
"PL",7,"prtvtcpl",11,"Refusal",NA,NA
"PL",7,"prtvtcpl",12,"Don't know",NA,NA
"PL",8,"prtvtdpl",1,"KORWIN",4629,"KORWIN"
"PL",8,"prtvtdpl",2,"Kukiz'15",4631,"K"
"PL",8,"prtvtdpl",3,"Modern Poland",4630,"N"
"PL",8,"prtvtdpl",4,"Civic Platform",1117,"PO"
"PL",8,"prtvtdpl",5,"Polish Peasants’ Party",602,"PSL"
"PL",8,"prtvtdpl",6,"Law and Justice",1565,"PiS"
"PL",8,"prtvtdpl",7,"Together Party",4871,"Razem"
"PL",8,"prtvtdpl",8,"United Left",NA,NA
"PL",9,"prtvtdpl",1,"KORWIN",4629,"KORWIN"
"PL",9,"prtvtdpl",2,"Kukiz'15",4631,"K"
"PL",9,"prtvtdpl",3,"Modern Poland",4630,"N"
"PL",9,"prtvtdpl",4,"Civic Platform",1117,"PO"
"PL",9,"prtvtdpl",5,"Polish Peasants’ Party",602,"PSL"
"PL",9,"prtvtdpl",6,"Law and Justice",1565,"PiS"
"PL",9,"prtvtdpl",7,"Together Party",4871,"Razem"
"PL",9,"prtvtdpl",8,"United Left",NA,NA
"PT",1,"prtvtpt",1,"B.E. -  Bloco de Esquerda",1310,"BE"
"PT",1,"prtvtpt",2,"CDS/PP - Centro Democrático Social / Partido Popular",1308,"CDS-PP"
"PT",1,"prtvtpt",3,"MPT - Movimento Partido da Terra",3226,"MPT"
"PT",1,"prtvtpt",5,"PCP/PEV - Partido Comunista Português  Partido Ecolo",310,"PCP"
"PT",1,"prtvtpt",6,"PCTP/MRPP - Partido Comunista dos Trabalhadores Po",857,"PCTP/MRPP"
"PT",1,"prtvtpt",10,"PS - Partido Socialista",655,"PS"
"PT",1,"prtvtpt",11,"PSD - Partido Social Democrata",1359,"PSD"
"PT",1,"prtvtpt",12,"Other",NA,NA
"PT",1,"prtvtpt",13,"Blank vote",3074,NA
"PT",1,"prtvtpt",14,"Not applicable",NA,NA
"PT",1,"prtvtpt",15,"Refusal",NA,NA
"PT",1,"prtvtpt",16,"Don't know",NA,NA
"PT",1,"prtvtpt",17,"No answer",NA,NA
"PT",2,"prtvtpt",1,"B.E. -  Bloco de Esquerda",1310,"BE"
"PT",2,"prtvtpt",2,"CDS/PP - Centro Democrático Social / Partido Popular",1308,"CDS-PP"
"PT",2,"prtvtpt",4,"P.H. - Partido Humanista",2893,NA
"PT",2,"prtvtpt",5,"PCP/PEV - Partido Comunista Português  Partido Ecolo",310,"PCP"
"PT",2,"prtvtpt",6,"PCTP/MRPP - Partido Comunista dos Trabalhadores Po",857,"PCTP/MRPP"
"PT",2,"prtvtpt",9,"PPM - Partido Popular Monárquico",1480,"PPM"
"PT",2,"prtvtpt",10,"PS - Partido Socialista",655,"PS"
"PT",2,"prtvtpt",11,"PSD - Partido Social Democrata",1359,"PSD"
"PT",2,"prtvtpt",12,"Other",NA,NA
"PT",2,"prtvtpt",13,"Blank vote",3074,NA
"PT",2,"prtvtpt",14,"Not applicable",NA,NA
"PT",2,"prtvtpt",15,"Refusal",NA,NA
"PT",2,"prtvtpt",16,"Don't know",NA,NA
"PT",2,"prtvtpt",17,"No answer",NA,NA
"PT",3,"prtvtapt",1,"BE - Bloco de Esquerda",1310,"BE"
"PT",3,"prtvtapt",2,"CDS/PP - Centro Democrático Social/Partido Popular",1308,"CDS-PP"
"PT",3,"prtvtapt",3,"PCP-PEV - Partido Comunista Português - Partido Ecologista o",310,"PCP"
"PT",3,"prtvtapt",4,"PCTP-MRPP - Partido Comunista dos Trabalhadores Portugueses",857,"PCTP/MRPP"
"PT",3,"prtvtapt",6,"PH - Partido Humanista",2893,NA
"PT",3,"prtvtapt",7,"PND - Partido da Nova Democracia",1095,NA
"PT",3,"prtvtapt",10,"PSD - Partido Social Democrata",1359,"PSD"
"PT",3,"prtvtapt",11,"PS - Partido Socialista",655,"PS"
"PT",3,"prtvtapt",12,"Votou em branco / nulo",3074,NA
"PT",3,"prtvtapt",14,"Not applicable",NA,NA
"PT",3,"prtvtapt",15,"Refusal",NA,NA
"PT",3,"prtvtapt",16,"Don't know",NA,NA
"PT",4,"prtvtapt",1,"BE - Bloco de Esquerda",1310,"BE"
"PT",4,"prtvtapt",2,"CDS/PP - Centro Democrático Social/Partido Popular",1308,"CDS-PP"
"PT",4,"prtvtapt",3,"PCP-PEV - Partido Comunista Português - Partido Ecologista o",310,"PCP"
"PT",4,"prtvtapt",4,"PCTP-MRPP - Partido Comunista dos Trabalhadores Portugueses",857,"PCTP/MRPP"
"PT",4,"prtvtapt",6,"PH - Partido Humanista",2893,NA
"PT",4,"prtvtapt",7,"PND - Partido da Nova Democracia",1095,NA
"PT",4,"prtvtapt",8,"PNR - Partido Nacional Renovador",2893,NA
"PT",4,"prtvtapt",10,"PSD - Partido Social Democrata",1359,"PSD"
"PT",4,"prtvtapt",11,"PS - Partido Socialista",655,"PS"
"PT",4,"prtvtapt",12,"Votou em branco / nulo",3074,NA
"PT",4,"prtvtapt",14,"Not applicable",NA,NA
"PT",4,"prtvtapt",15,"Refusal",NA,NA
"PT",4,"prtvtapt",16,"Don't know",NA,NA
"PT",5,"prtvtbpt",1,"Bloco de Esquerda (BE)",1310,"BE"
"PT",5,"prtvtbpt",2,"Centro Democrático Social - Partido Popular (CDS-PP)",1308,"CDS-PP"
"PT",5,"prtvtbpt",3,"Coligação Democrática Unitária (CDU)",284,"CDU"
"PT",5,"prtvtbpt",4,"Partido Comunista dos Trabalhadores Portugueses/Movimento Re",310,"PCP"
"PT",5,"prtvtbpt",6,"Partido Humanista (PH)",2893,NA
"PT",5,"prtvtbpt",7,"Nova democracia (PND)",1095,NA
"PT",5,"prtvtbpt",8,"Partido Nacional Renovador (PNR)",2893,NA
"PT",5,"prtvtbpt",9,"Partido Operário de Unidade Socialista (POUS)",1106,"POUS"
"PT",5,"prtvtbpt",10,"Partido Social Democrata (PSD)",1359,"PSD"
"PT",5,"prtvtbpt",11,"Partido Socialista (PS)",655,"PS"
"PT",5,"prtvtbpt",12,"Votou em branco / nulo",3074,NA
"PT",5,"prtvtbpt",13,"Outro",NA,NA
"PT",5,"prtvtbpt",14,"Not applicable",NA,NA
"PT",5,"prtvtbpt",15,"Refusal",NA,NA
"PT",5,"prtvtbpt",16,"Don't know",NA,NA
"PT",6,"prtvtbpt",1,"Bloco de Esquerda (BE)",1310,"BE"
"PT",6,"prtvtbpt",2,"Centro Democrático Social - Partido Popular (CDS-PP)",1308,"CDS-PP"
"PT",6,"prtvtbpt",3,"Coligação Democrática Unitária (CDU)",284,"CDU"
